,graph_id,src,dest,total_border,greatest_border,nb_borders
1281,8,39,42,2601.615396140039,2601.615396140039,1
1282,8,40,20,1795.8675454665783,1795.8675454665783,1
1283,8,40,34,298.8281360238708,298.8281360238708,1
1284,8,40,42,557.1991546743393,557.1991546743393,1
1285,8,40,43,2622.952849374939,2622.952849374939,1
1286,8,40,44,814.0917742077556,814.0917742077556,1
1287,8,41,12,1449.4054036049388,1449.4054036049388,1
1288,8,41,38,3042.897691694635,3042.897691694635,1
1289,8,41,43,2553.7139076602516,2553.7139076602516,1
1290,8,41,45,214.23512729105386,214.23512729105386,1
1291,8,42,20,918.5208631357738,918.5208631357738,1
1292,8,42,32,788.0624889907818,788.0624889907818,1
1293,8,42,39,2601.615396140039,2601.615396140039,1
1294,8,42,40,557.1991546743393,557.1991546743393,1
1295,8,42,44,5296.420469301774,5296.420469301774,1
1296,8,43,34,1162.6353771669887,1162.6353771669887,1
1297,8,43,38,404.0325824674114,404.0325824674114,1
1298,8,43,40,2622.9528493749385,2622.9528493749385,1
1299,8,43,41,2553.713907660251,2553.713907660251,1
1300,8,43,44,2687.398956554941,2687.398956554941,1
1301,8,43,45,3244.8811683250424,3244.8811683250424,1
1302,8,44,40,814.0917742077556,814.0917742077556,1
1303,8,44,42,5296.420469301774,5296.420469301774,1
1304,8,44,43,2687.398956554942,2687.398956554942,1
1305,8,45,2,5542.891217249011,5542.891217249011,1
1306,8,45,5,592.5573024875986,592.5573024875986,1
1307,8,45,8,4948.673477857564,2478.8395661319255,3
1308,8,45,10,2604.4289096046964,2604.4289096046964,1
1309,8,45,11,10207.994053666613,7104.061237003947,2
1310,8,45,12,6682.362486808161,6682.362486808161,1
1311,8,45,20,6835.395396225013,6835.395396225013,1
1312,8,45,28,212.21028162303372,212.21028162303372,1
1313,8,45,31,2121.602250529872,2121.602250529872,1
1314,8,45,41,214.23512729105386,214.23512729105386,1
1315,8,45,43,3244.881168325042,3244.881168325042,1
1316,9,0,7,1284.0170487535454,1284.0170487535454,1
1317,9,0,9,525.1297785454493,525.1297785454493,1
1318,9,0,10,755.0853539251032,755.0853539251032,1
1319,9,0,11,6108.441534955682,6108.441534955682,1
1320,9,1,2,6743.685395782574,4839.9814018433535,2
1321,9,1,3,897.8438452570343,897.8438452570343,1
