,src,dest,total_border,greatest_border,nb_border
2,594,414,1006.5995329299054,1006.5995329299054,1
0,595,263,2875.6070074277677,2658.1932300358126,2
1,595,345,2240.3718570797164,2240.3718570797164,1
2,595,405,857.5650988682723,857.5650988682723,1
3,595,470,93.29914576253078,93.29914576253078,1
4,595,644,555.1760813592311,555.1760813592311,1
0,596,263,5384.953761712014,5384.953761712014,1
0,597,263,341.3691503176765,341.3691503176765,1
1,597,470,2541.7577182549035,2541.7577182549035,1
0,598,263,2069.1346049057165,2069.1346049057165,1
0,599,355,1313.714565429046,1313.714565429046,1
1,599,358,141.22445574413968,141.22445574413968,1
2,599,573,336.77692417544444,336.77692417544444,1
3,599,574,34.133728187248074,34.133728187248074,1
4,599,575,855.0343030935438,855.0343030935438,1
5,599,691,698.898771860885,698.898771860885,1
0,600,263,3165.648267757098,3165.648267757098,1
1,600,577,422.3581277241816,422.3581277241816,1
0,601,252,642.7177308847521,642.7177308847521,1
1,601,263,5892.288048933015,5892.288048933015,1
2,601,362,745.8404735816828,745.8404735816828,1
3,601,637,1977.7389981083415,1977.7389981083415,1
0,602,263,1112.2659027905338,1112.2659027905338,1
1,602,364,129.44284861206285,129.44284861206285,1
2,602,634,2280.42770986693,2280.42770986693,1
0,603,550,2457.4545696688897,2457.4545696688897,1
0,604,263,4785.257218015463,4473.63778343031,2
1,604,472,1522.072121241646,1522.072121241646,1
2,604,523,755.1230116784118,755.1230116784118,1
0,605,263,4509.183233897878,4509.183233897878,1
1,605,637,1601.6769929706236,1601.6769929706236,1
0,606,263,1401.4629400984945,1401.4629400984945,1
1,606,550,2030.8116788339064,2030.8116788339064,1
0,607,263,1534.6612627624604,1534.6612627624604,1
1,607,365,944.2145504113437,944.2145504113437,1
2,607,546,605.3491483304904,605.3491483304904,1
0,608,263,2261.4786168242363,2261.4786168242363,1
1,608,550,2143.2738949084423,2143.2738949084423,1
0,609,263,1957.0169123484397,1957.0169123484397,1
1,609,548,1704.5123457774025,1704.5123457774025,1
0,610,549,2146.741320222597,2146.741320222597,1
1,610,637,463.37411597393657,463.37411597393657,1
0,611,662,5214.78957397807,5214.78957397807,1
0,612,319,470.94350608357917,470.94350608357917,1
1,612,408,1096.0359951922694,1096.0359951922694,1
2,612,627,1562.1936222750226,1562.1936222750226,1
3,612,628,1002.5707819912982,1002.5707819912982,1
0,613,262,163.236906596133,163.236906596133,1
1,613,263,810.4928759471481,810.4928759471481,1
2,613,547,801.9538854685005,801.9538854685005,1
3,613,691,1452.389683800091,1452.389683800091,1
0,614,263,2362.6753999955763,2362.6753999955763,1
1,614,550,1538.994673637172,1538.994673637172,1
0,615,254,2463.0808971008905,2463.0808971008905,1
1,615,550,1762.51158577473,1762.51158577473,1
0,616,263,531.6672854108506,531.6672854108506,1
1,616,363,518.1620811948952,518.1620811948952,1
2,616,637,2035.6744295577041,1662.916012704003,2
0,617,267,1708.6310134413366,1708.6310134413366,1
1,617,475,1098.516119377826,1098.516119377826,1
2,617,477,2084.444827677773,2084.444827677773,1
3,617,658,3905.568552613531,3905.568552613531,1
4,617,662,27153.09317137846,16130.732612612092,2
0,618,226,3256.028916873423,3256.028916873423,1
1,618,272,2004.3448280740085,1062.7734323819932,3
2,618,279,3070.9919409691497,2474.090689504078,2
3,618,373,2168.144432482804,2168.144432482804,1
4,618,476,1942.13294286724,1942.13294286724,1
5,618,559,4161.5163818773735,4161.5163818773735,1
6,618,661,13723.872333626941,7620.7034157780945,2
0,619,227,3651.461226535767,3651.461226535767,1
1,619,228,2394.116430687623,2394.116430687623,1
2,619,274,866.0495143777293,866.0495143777293,1
3,619,376,802.8627462782852,802.8627462782852,1
4,619,656,3357.8773580032093,3357.8773580032093,1
0,620,656,2567.469992894774,2567.469992894774,1
0,621,294,1349.037366766527,1349.037366766527,1
1,621,429,123.54683039204541,123.54683039204541,1
2,621,487,1414.4531884521025,1414.4531884521025,1
3,621,489,1252.2762411798653,748.1706500491234,2
4,621,563,399.53174313888303,399.53174313888303,1
5,621,648,595.9428792127296,595.9428792127296,1
6,621,661,2771.3231886148697,2371.9823852910035,2
0,622,427,588.927236337456,588.927236337456,1
1,622,486,3123.4714246326716,3123.4714246326716,1
2,622,488,818.3239969727287,818.3239969727287,1
3,622,662,21375.785028393944,20841.842695566855,2
0,623,451,482.5926059279985,482.5926059279985,1
1,623,491,704.5573131177766,704.5573131177766,1
2,623,493,1603.6268986083478,1603.6268986083478,1
3,623,662,4667.55159623246,2101.308041404659,3
0,624,531,1332.3852523976373,1332.3852523976373,1
1,624,532,569.5547008217852,569.5547008217852,1
2,624,567,348.1451009132742,348.1451009132742,1
0,625,231,4605.131635374951,4605.131635374951,1
1,625,294,1201.281734790729,1201.281734790729,1
2,625,531,6436.519084123803,4436.613221312005,3
3,625,532,1926.6260325962824,1926.6260325962824,1
4,625,550,7456.268711955185,4055.638493153659,3
5,625,583,1131.0349176879008,1131.0349176879008,1
6,625,661,1829.3249376711324,1829.3249376711324,1
0,626,315,1439.9585287610757,1439.9585287610757,1
1,626,319,976.6715774055931,976.6715774055931,1
2,626,408,208.75166273043268,208.75166273043268,1
3,626,454,698.1862350851364,698.1862350851364,1
4,626,459,97.3849362082228,97.3849362082228,1
5,626,531,243.1564004854922,243.1564004854922,1
6,626,587,3989.4181483392317,3989.4181483392317,1
7,626,642,2615.908579963456,2615.908579963456,1
8,626,661,6600.607248990822,2782.5805586041038,4
0,627,319,1973.549324745124,1973.549324745124,1
1,627,408,461.62590820790706,461.62590820790706,1
2,627,612,1562.1936222750226,1562.1936222750226,1
0,628,317,387.65438719260374,387.65438719260374,1
1,628,319,108.16677360530427,108.16677360530427,1
2,628,403,273.7208897259477,273.7208897259477,1
3,628,404,1244.5376951050946,1244.5376951050946,1
4,628,408,1199.4610329718216,631.7340317803635,2
5,628,531,3268.1062153652433,3268.1062153652433,1
6,628,532,104.98803930319767,104.98803930319767,1
7,628,533,1922.9255901412948,1922.9255901412948,1
8,628,612,1002.5707819912982,1002.5707819912982,1
9,628,641,2081.586971584016,2081.586971584016,1
10,628,661,332.3176475336292,332.3176475336292,1
0,629,232,4177.345373881974,4177.345373881974,1
1,629,235,4610.3606083702225,4161.353047268632,2
2,629,244,790.3302138034562,580.8443283415661,2
3,629,293,1299.6591520784218,1299.6591520784218,1
4,629,297,1062.6507159767104,1062.6507159767104,1
5,629,381,2411.35600880858,2131.0684332730884,2
6,629,447,1671.3549386749821,1671.3549386749821,1
7,629,497,411.2622898049375,411.2622898049375,1
8,629,503,1681.6348631836893,1681.6348631836893,1
9,629,505,5736.808891799796,5736.808891799796,1
10,629,527,5168.893617614391,5168.893617614391,1
11,629,565,524.3471599829695,524.3471599829695,1
12,629,581,372.00865355751637,372.00865355751637,1
13,629,588,1990.3428551597744,1990.3428551597744,1
14,629,591,351.3601654503557,351.3601654503557,1
15,629,651,2696.176627916846,2696.176627916846,1
16,629,656,1352.103444556107,1352.103444556107,1
17,629,662,18503.261304730266,18503.261304730266,1
0,630,535,388.73720465165195,388.73720465165195,1
1,630,539,171.08967092751732,171.08967092751732,1
2,630,662,1310.4605433103354,1310.4605433103354,1
3,630,691,1397.3977811850948,1397.3977811850948,1
0,631,242,2312.5981281114914,2312.5981281114914,1
1,631,327,608.0312820999045,608.0312820999045,1
2,631,387,90.22825998546482,90.22825998546482,1
3,631,404,819.8911765526774,819.8911765526774,1
4,631,411,607.4871678485827,607.4871678485827,1
5,631,461,121.87347947803325,121.87347947803325,1
6,631,532,1255.7233768786837,1255.7233768786837,1
7,631,536,2874.854374408028,2874.854374408028,1
8,631,537,2026.8078998635208,2026.8078998635208,1
9,631,541,5126.945168043211,5126.945168043211,1
10,631,550,10119.753600257722,7506.17112727201,2
11,631,661,1092.3461080334444,777.4725478878579,2
0,632,250,3030.8351736036666,3030.8351736036666,1
1,632,253,4003.771863457227,4003.771863457227,1
2,632,347,535.7126598765931,535.7126598765931,1
3,632,355,429.63923405387123,429.63923405387123,1
4,632,358,403.3510936926918,403.3510936926918,1
5,632,395,7901.693210039145,7901.693210039145,1
6,632,406,1100.6661138720756,825.3305652312155,2
7,632,460,552.4838262608318,552.4838262608318,1
8,632,512,4422.416008794673,4422.416008794673,1
9,632,513,5554.963449335503,5554.963449335503,1
10,632,519,1672.6959238999432,1672.6959238999432,1
11,632,534,886.7635132569148,886.7635132569148,1
12,632,571,1331.342348357358,1331.342348357358,1
13,632,574,2250.644163511394,2250.644163511394,1
14,632,576,2878.9633571848362,2878.9633571848362,1
15,632,591,1690.1562889892664,1690.1562889892664,1
16,632,638,2273.045895083301,2273.045895083301,1
17,632,655,1866.236843228216,1866.236843228216,1
18,632,662,13144.964282888828,9367.761473302518,2
0,633,263,744.188097145939,744.188097145939,1
1,633,547,1684.649510337864,1684.649510337864,1
0,634,263,771.8650773164197,771.8650773164197,1
1,634,364,1772.2001627941468,1772.2001627941468,1
2,634,366,917.4420278728047,917.4420278728047,1
3,634,547,1227.4215216011187,1227.4215216011187,1
4,634,602,2280.42770986693,2280.42770986693,1
0,635,263,1294.2883035664106,1294.2883035664106,1
1,635,366,913.661554683754,913.661554683754,1
2,635,367,1721.1313910483298,1721.1313910483298,1
3,635,547,2540.17669860546,2540.17669860546,1
0,636,367,1377.594053743167,1377.594053743167,1
1,636,547,2422.815857700383,2422.815857700383,1
2,636,548,8845.61297100935,8845.61297100935,1
0,637,252,379.83007282240783,379.83007282240783,1
1,637,257,2378.392694181542,2378.392694181542,1
2,637,261,1029.6273065845867,1029.6273065845867,1
3,637,263,29021.69138886572,12155.027766475629,5
4,637,363,2564.707893972797,2564.707893972797,1
5,637,525,3037.8617673004433,3037.8617673004433,1
6,637,526,800.1480796375281,800.1480796375281,1
7,637,545,1213.6741184725258,1213.6741184725258,1
8,637,549,7635.331003420577,4232.432214077496,3
9,637,554,123.63335512721025,123.63335512721025,1
10,637,555,538.011325595874,538.011325595874,1
11,637,578,978.5371199420256,978.5371199420256,1
12,637,579,2884.602782874246,2884.602782874246,1
13,637,601,1977.738998108341,1977.738998108341,1
14,637,605,1601.6769929706236,1601.6769929706236,1
15,637,610,463.37411597393657,463.37411597393657,1
16,637,616,2035.674429557704,1662.9160127040027,2
0,638,632,2273.0458950833013,2273.0458950833013,1
0,639,271,2995.104238676573,2995.104238676573,1
1,639,689,1351.84088552441,1351.84088552441,1
0,640,301,389.797733296554,389.797733296554,1
1,640,529,649.9010108498941,649.9010108498941,1
2,640,661,1148.8459671360156,1148.8459671360156,1
0,641,408,295.3756323371497,295.3756323371497,1
1,641,628,2081.5869715840154,2081.5869715840154,1
0,642,319,461.78162525154113,461.78162525154113,1
1,642,459,562.7931142754489,562.7931142754489,1
2,642,626,2615.908579963456,2615.908579963456,1
0,643,247,607.744275475842,607.744275475842,1
1,643,263,966.7870631863153,966.7870631863153,1
2,643,343,446.67185934538395,446.67185934538395,1
3,643,516,761.0988943596712,761.0988943596712,1
4,643,593,227.3008842236036,227.3008842236036,1
0,644,405,1282.7086932682414,1282.7086932682414,1
1,644,470,851.4570854247447,851.4570854247447,1
2,644,595,555.1760813592311,555.1760813592311,1
0,645,689,3353.6187133573753,3353.6187133573753,1
0,646,661,3138.322096094405,3138.322096094405,1
0,647,490,5395.857151449425,5395.857151449425,1
0,648,489,1505.459200671794,1505.459200671794,1
1,648,621,595.9428792127296,595.9428792127296,1
0,649,429,4609.2802520206,4609.2802520206,1
1,649,487,792.1096389239857,792.1096389239857,1
0,650,449,3171.5532391984175,3171.5532391984175,1
1,650,492,487.98588245469614,487.98588245469614,1
0,651,629,2696.176627916845,2696.176627916845,1
0,652,263,1049.1084690810462,1049.1084690810462,1
1,652,308,480.8270112159198,480.8270112159198,1
2,652,691,415.23663456403466,415.23663456403466,1
0,653,463,1056.8631819671523,1056.8631819671523,1
1,653,516,1288.339202252804,1288.339202252804,1
0,654,263,3130.8771904572427,3130.8771904572427,1
0,655,406,270.49925173225165,270.49925173225165,1
1,655,632,1866.2368432282167,1866.2368432282167,1
0,656,66,867.6877661297681,867.6877661297681,1
1,656,228,4709.618320030069,4269.947282175456,2
2,656,229,3368.612963353083,3368.612963353083,1
3,656,232,3623.7735638127865,3623.7735638127865,1
4,656,235,8918.882943561304,8918.882943561304,1
5,656,484,2203.5573118321454,2203.5573118321454,1
6,656,490,419.35956038981647,419.35956038981647,1
7,656,565,214.54005814290815,214.54005814290815,1
8,656,581,2216.9628009656462,2216.9628009656462,1
9,656,619,3357.8773580032093,3357.8773580032093,1
10,656,620,2567.4699928947734,2567.4699928947734,1
11,656,629,1352.103444556107,1352.103444556107,1
12,656,690,94827.23510664291,21742.303962352227,20
0,657,151,3359.100801690937,3359.100801690937,1
1,657,194,1438.7723590810594,1438.7723590810594,1
2,657,665,1032.4247105931677,1032.4247105931677,1
3,657,688,2640.8126853480003,2640.8126853480003,1
0,658,128,345.87555999685696,345.87555999685696,1
1,658,130,1133.7751354541335,1133.7751354541335,1
2,658,152,1247.470416210741,1247.470416210741,1
3,658,192,747.8899558228159,747.8899558228159,1
4,658,193,2666.1425118160914,2666.1425118160914,1
5,658,267,3418.742443740616,3418.742443740616,1
6,658,475,206.18021854179915,206.18021854179915,1
7,658,617,3905.5685526135308,3905.5685526135308,1
8,658,678,300.920018658398,300.920018658398,1
9,658,679,1060.341183424659,1060.341183424659,1
10,658,681,1170.4575344031762,1170.4575344031762,1
11,658,687,4084.7068251381615,4084.7068251381615,1
12,658,689,4403.871503340199,3612.6953610907412,2
0,659,663,1140.5617766477894,1140.5617766477894,1
1,659,677,651.9326209210368,651.9326209210368,1
2,659,679,476.36363527855843,476.36363527855843,1
3,659,689,7314.698189777361,7314.698189777361,1
0,660,371,2390.5840335632824,2390.5840335632824,1
1,660,558,1549.4527480272325,1549.4527480272325,1
2,660,560,1030.458269897332,1030.458269897332,1
3,660,666,5294.842691065058,5294.842691065058,1
4,660,679,1523.227808959197,1523.227808959197,1
5,660,689,6971.380066940497,3694.1655200756777,2
6,660,690,5811.329441835151,5811.329441835151,1
0,661,29,1179.0448818306388,1179.0448818306388,1
1,661,30,1310.5536158648947,1310.5536158648947,1
2,661,33,903.4052113727923,903.4052113727923,1
3,661,40,2728.590410226789,2728.590410226789,1
4,661,42,1059.5769948026712,1059.5769948026712,1
5,661,48,1895.8467276712645,1895.8467276712645,1
6,661,52,1043.9125961974457,1043.9125961974457,1
7,661,53,1214.9332518208878,1214.9332518208878,1
8,661,59,3591.289551626581,2785.8656015945535,2
9,661,62,1617.514276389899,1617.514276389899,1
10,661,63,12196.671570090792,7232.712120052712,3
11,661,64,1607.7040679037739,1255.1591426580055,2
12,661,70,5270.410788530541,3450.35800583468,3
13,661,80,2357.388178589273,2357.388178589273,1
14,661,82,2544.454703703,2544.454703703,1
15,661,86,23557.83808036009,22120.181136413867,2
16,661,91,8232.578439993458,8232.578439993458,1
17,661,92,468.0846073944707,468.0846073944707,1
18,661,99,3332.664328594052,3332.664328594052,1
19,661,102,1972.096418592607,1972.096418592607,1
20,661,103,5676.7749340586815,5676.7749340586815,1
21,661,107,2990.8739627386913,2990.8739627386913,1
22,661,108,1400.9640407744873,1400.9640407744873,1
23,661,109,1842.1352349694027,1842.1352349694027,1
24,661,110,348.34654081853887,348.34654081853887,1
25,661,114,1534.3244889125576,1534.3244889125576,1
26,661,116,751.5480061455776,751.5480061455776,1
27,661,117,1550.7112518515096,1550.7112518515096,1
28,661,120,891.6967151334951,891.6967151334951,1
29,661,121,2156.7769421187477,2156.7769421187477,1
30,661,126,2287.9038179601307,1803.2581229303332,2
31,661,129,508.95556726631776,508.95556726631776,1
32,661,140,38.3287894416992,38.3287894416992,1
33,661,142,157.0596861081227,157.0596861081227,1
34,661,144,3153.1681234162947,3153.1681234162947,1
35,661,150,3810.2301001639166,3810.2301001639166,1
36,661,151,2169.472268159638,2169.472268159638,1
37,661,153,3537.127205480252,2419.5390046559237,2
38,661,154,1287.296602048909,1287.296602048909,1
39,661,156,5170.149465666125,5170.149465666125,1
40,661,157,1077.2063374949862,1077.2063374949862,1
41,661,163,1314.4854919003135,1314.4854919003135,1
42,661,164,3409.8351183767695,3409.8351183767695,1
43,661,170,1401.461328228028,1401.461328228028,1
44,661,174,1756.2750072096435,1756.2750072096435,1
45,661,180,17016.47634867105,6782.303235706453,4
46,661,189,28952.813960760905,13010.80696178553,5
47,661,196,785.8806702974422,785.8806702974422,1
48,661,198,623.5408454978,623.5408454978,1
49,661,200,145.3111447880773,145.3111447880773,1
50,661,204,1006.2796497460346,1006.2796497460346,1
51,661,205,1432.5751647575453,1432.5751647575453,1
52,661,206,974.0051866113604,974.0051866113604,1
53,661,209,2264.5828158328613,1335.1294428273357,2
54,661,213,2339.626151974102,2339.626151974102,1
55,661,219,5780.88767753543,2301.9732586685564,5
56,661,265,2409.8941959383856,2409.8941959383856,1
57,661,268,1083.46170590492,1083.46170590492,1
58,661,269,2558.7933047110732,2558.7933047110732,1
59,661,270,2672.9286840010436,2672.9286840010436,1
60,661,272,3124.355752832992,1458.3196405462868,4
61,661,273,1501.4682827988477,1501.4682827988477,1
62,661,277,2831.525230727533,2831.525230727533,1
63,661,278,1816.5337428274988,1816.5337428274988,1
64,661,279,5809.763414124357,3620.7669569578584,2
65,661,281,9855.777748137909,9855.777748137909,1
66,661,287,3799.3732804122287,3799.3732804122287,1
67,661,289,310.23091085702316,310.23091085702316,1
68,661,290,5624.939246074277,5624.939246074277,1
69,661,291,3045.163302462973,2536.822639331756,2
70,661,292,1825.6623310922812,1143.0319970895005,2
71,661,294,1265.4945564946697,1265.4945564946697,1
72,661,295,3172.273561166685,3172.273561166685,1
73,661,296,932.8696938023611,932.8696938023611,1
74,661,298,2177.0203685992988,2177.0203685992988,1
75,661,300,2916.2978251528407,2916.2978251528407,1
76,661,301,1347.185687586107,842.411723993428,2
77,661,302,6485.16779062413,6485.16779062413,1
78,661,304,1900.1825932768056,1020.1863837735822,2
79,661,305,1260.2575058685086,1260.2575058685086,1
80,661,306,5736.993479636064,5736.993479636064,1
81,661,310,3199.4180754531317,3199.4180754531317,1
82,661,315,2495.92425396395,2495.92425396395,1
83,661,318,2272.9389699819344,2272.9389699819344,1
84,661,319,2126.985474804768,2126.985474804768,1
85,661,321,2049.7306877709993,2049.7306877709993,1
86,661,327,1203.6877955827324,1203.6877955827324,1
87,661,329,4915.9858819610945,4915.9858819610945,1
88,661,331,11732.521899799674,8524.440394545476,2
89,661,332,3025.1320224811243,3025.1320224811243,1
90,661,342,5871.591749587289,5871.591749587289,1
91,661,349,6344.526908033084,3369.4287847117175,3
92,661,370,3698.8657053254246,2418.874655086335,2
93,661,375,2139.502574442501,1166.2890447192965,2
94,661,379,2249.8845288855155,2249.8845288855155,1
95,661,380,4663.019145933869,2518.0057568454777,2
96,661,382,864.9760225792141,864.9760225792141,1
97,661,385,12008.981741847212,5530.841934241439,4
98,661,387,833.1725547045379,833.1725547045379,1
99,661,388,7944.184672896453,7654.039054196674,2
100,661,401,2706.521370843357,2706.521370843357,1
101,661,417,663.603586803612,663.603586803612,1
102,661,418,3111.3541613511143,2697.174183428295,2
103,661,421,1280.976799916807,1280.976799916807,1
104,661,423,8064.447859164381,4836.894237940524,3
105,661,428,5064.256824005273,4081.75873446136,2
106,661,429,8214.826159069933,5088.663095158668,3
107,661,430,2605.4409175518354,2605.4409175518354,1
108,661,433,2769.9111443417178,2769.9111443417178,1
109,661,434,1963.6662592528469,1963.6662592528469,1
110,661,435,2128.354236482121,2128.354236482121,1
111,661,438,5288.028813493106,5288.028813493106,1
112,661,440,2223.8718668033944,2223.8718668033944,1
113,661,442,2285.304209568584,2285.304209568584,1
114,661,443,4819.16108577724,4819.16108577724,1
115,661,444,2707.831729606134,2707.831729606134,1
116,661,446,2719.5816864765693,2719.5816864765693,1
117,661,448,4849.639573531481,4849.639573531481,1
118,661,453,854.8488598739443,854.8488598739443,1
119,661,454,4102.909056879346,3932.118633496643,2
120,661,456,2392.526000297605,2392.526000297605,1
121,661,459,789.1565435824468,789.1565435824468,1
122,661,461,17004.882558938712,9026.759907147703,2
123,661,462,1228.329916600948,1228.329916600948,1
124,661,465,5367.7541494577035,3241.3211747911837,2
125,661,478,2715.931137764725,2715.931137764725,1
126,661,479,2533.7026501603514,2533.7026501603514,1
127,661,480,2314.6231341659995,2314.6231341659995,1
128,661,481,988.0279266721944,554.1668307826503,2
129,661,483,2751.702597538515,2751.702597538515,1
130,661,487,1161.5666332448304,1161.5666332448304,1
131,661,489,267.93103117668664,267.93103117668664,1
132,661,494,3505.467524954533,2374.686576897091,2
133,661,498,1005.0188918985389,694.1284119088549,2
134,661,507,1976.059923843883,1976.059923843883,1
135,661,508,2238.969361741531,1743.529880612588,2
136,661,514,1670.9482951337036,1670.9482951337036,1
137,661,528,450.58891331914543,450.58891331914543,1
138,661,529,1614.8250694010837,1614.8250694010837,1
139,661,530,2231.8326881758776,1653.959860343991,2
140,661,531,892.3942226044511,892.3942226044511,1
141,661,533,816.3558642377932,816.3558642377932,1
142,661,537,394.9826887753769,394.9826887753769,1
143,661,538,2034.809542392064,2034.809542392064,1
144,661,541,7613.027596022016,5369.673777196665,2
145,661,557,222.05643426776928,222.05643426776928,1
146,661,563,1650.27488880667,1650.27488880667,1
147,661,564,1930.3168182821028,1930.3168182821028,1
148,661,580,1683.832965566038,1683.832965566038,1
149,661,582,2374.4785318542013,2374.4785318542013,1
150,661,583,1146.8392900798362,1146.8392900798362,1
151,661,584,1230.573702010155,1023.7067097174765,2
152,661,585,1130.3095873751452,894.3701343576371,2
153,661,587,2628.551908943359,2628.551908943359,1
154,661,618,13723.872333626943,7620.7034157780945,2
155,661,621,2771.3231886148687,2371.9823852910026,2
156,661,625,1829.3249376711324,1829.3249376711324,1
157,661,626,6600.607248990822,2782.5805586041033,4
158,661,628,332.3176475336292,332.3176475336292,1
159,661,631,1092.3461080334444,777.4725478878579,2
160,661,640,1148.8459671360158,1148.8459671360158,1
161,661,646,3138.3220960944054,3138.3220960944054,1
162,661,665,1140.3807061609045,1140.3807061609045,1
163,661,667,3472.617686699945,2526.9675959965043,2
164,661,669,2359.847581766332,2359.847581766332,1
165,661,670,4371.3697189346185,2910.7001123939976,2
166,661,675,4087.566425302177,4087.566425302177,1
167,661,680,4739.883805417744,3665.236704753068,3
168,661,683,2331.558481802377,2331.558481802377,1
169,661,684,2957.9532340562123,2957.9532340562123,1
170,661,685,3443.2761661832865,2030.5590560693345,2
171,661,688,2213.416046087118,1409.5191688740986,2
172,661,691,6873.59046855986,5500.2505540050015,3
0,662,0,1851.487084396713,1851.487084396713,1
1,662,24,2236.0241597030827,1166.6488927341827,2
2,662,25,3012.1553279674054,3012.1553279674054,1
3,662,26,3632.5797403294587,3426.7823778586394,2
4,662,27,3022.9917996427785,3022.9917996427785,1
5,662,28,431.1490980732774,431.1490980732774,1
6,662,31,2271.099883850309,2271.099883850309,1
7,662,32,2396.880077179937,1480.6810706689755,2
8,662,34,489.0656524310665,489.0656524310665,1
9,662,35,1463.8091188359062,1463.8091188359062,1
10,662,38,5189.8748471891695,5189.8748471891695,1
11,662,39,1309.2543100419155,1309.2543100419155,1
12,662,41,3166.097479651222,3166.097479651222,1
13,662,43,2817.8664577989357,2817.8664577989357,1
14,662,44,1082.5578432067452,1082.5578432067452,1
15,662,46,2983.6393983275684,1883.5127599821167,2
16,662,47,3672.7636466384206,3672.7636466384206,1
17,662,50,7173.797518214871,3854.6501344272187,3
18,662,51,757.4513773659846,757.4513773659846,1
19,662,55,3852.194549981388,3852.194549981388,1
20,662,56,2879.0060593846997,2879.0060593846997,1
21,662,58,2297.0399716723223,2297.0399716723223,1
22,662,60,2456.425671019768,2456.425671019768,1
23,662,61,5130.793377503494,2807.3242314866025,3
24,662,65,4478.371266593789,3295.8763643143584,3
25,662,66,2067.452176299858,2067.452176299858,1
26,662,67,4401.788593969317,4401.788593969317,1
27,662,69,2826.3933147055645,2826.3933147055645,1
28,662,71,3849.213741773965,3849.213741773965,1
29,662,72,7002.609431770539,5267.622484505626,3
30,662,74,265.47789453205144,265.47789453205144,1
31,662,75,2089.4312600606327,2089.4312600606327,1
32,662,76,2028.1777555351682,2028.1777555351682,1
33,662,77,9320.996737506674,9320.996737506674,1
34,662,78,3102.028612218945,3102.028612218945,1
35,662,79,2479.8420820608912,2479.8420820608912,1
36,662,84,6298.974333243341,6298.974333243341,1
37,662,85,2665.689413519727,2665.689413519727,1
38,662,87,5822.886125851372,5822.886125851372,1
39,662,89,5729.894886817983,5729.894886817983,1
40,662,90,3875.1395216403353,3875.1395216403353,1
41,662,93,1655.726994436433,1655.726994436433,1
42,662,95,4409.022657384196,4409.022657384196,1
43,662,96,4565.725551881152,4565.725551881152,1
44,662,97,2320.943896172211,2320.943896172211,1
45,662,98,3827.652475404849,3827.652475404849,1
46,662,100,1952.5692065924804,1038.9307375582025,2
47,662,101,1535.2751113451122,1535.2751113451122,1
48,662,104,2125.6154577261545,2125.6154577261545,1
49,662,105,2280.2321266963804,2280.2321266963804,1
50,662,106,5404.857172255245,5404.857172255245,1
51,662,112,677.6552037642025,677.6552037642025,1
52,662,115,1150.452347092269,1150.452347092269,1
53,662,118,1623.6998715240547,1623.6998715240547,1
54,662,124,2005.273661524996,2005.273661524996,1
55,662,132,1337.9500270499543,1337.9500270499543,1
56,662,133,1828.771976475784,1828.771976475784,1
57,662,134,15980.85073306783,12156.222779682119,3
58,662,135,1992.9780950087736,1992.9780950087736,1
59,662,138,2309.4407149827434,2309.4407149827434,1
60,662,139,1435.4813553799054,1435.4813553799054,1
61,662,141,2303.738053407466,2303.738053407466,1
62,662,152,118.48370436593144,118.48370436593144,1
63,662,159,610.441232634415,610.441232634415,1
64,662,167,190.32820225088685,144.58126136974028,2
65,662,169,793.7284253121009,793.7284253121009,1
66,662,171,1789.9150686142402,1789.9150686142402,1
67,662,177,4197.099167268949,4197.099167268949,1
68,662,178,1631.4789575151633,1631.4789575151633,1
69,662,181,889.7409402818965,889.7409402818965,1
70,662,183,1553.1256037980177,1553.1256037980177,1
71,662,184,1405.3267449866353,1405.3267449866353,1
72,662,186,1483.0012970396645,1483.0012970396645,1
73,662,187,2665.444792062431,2665.444792062431,1
74,662,191,4859.906947495413,4859.906947495413,1
75,662,202,906.5256638879832,906.5256638879832,1
76,662,203,2487.2706963063083,1781.1715165765638,2
77,662,210,3085.7538623381324,3085.7538623381324,1
78,662,211,4196.060335258657,4196.060335258657,1
79,662,212,1423.242491630014,1423.242491630014,1
80,662,215,10998.476615827098,4636.550735700092,3
81,662,216,2470.1217245759017,2470.1217245759017,1
82,662,217,3219.626824215495,3219.626824215495,1
83,662,220,2613.907552817609,2613.907552817609,1
84,662,266,2090.075589946772,2090.075589946772,1
85,662,267,66.47199109413042,66.47199109413042,1
86,662,276,883.3309387737445,883.3309387737445,1
87,662,288,351.40372365771714,351.40372365771714,1
88,662,293,122.50597536358566,122.50597536358566,1
89,662,303,3021.161682142682,3021.161682142682,1
90,662,307,1553.9237723196438,1553.9237723196438,1
91,662,309,2085.719006671501,2085.719006671501,1
92,662,312,4398.391330600321,4398.391330600321,1
93,662,316,4381.6655806713825,4381.6655806713825,1
94,662,372,2596.14618955289,2596.14618955289,1
95,662,377,1550.9197260413157,1550.9197260413157,1
96,662,381,592.7864482375373,387.80280392950567,2
97,662,389,2488.789353571343,2488.789353571343,1
98,662,419,1337.07586657865,1337.07586657865,1
99,662,420,2484.035651775096,2484.035651775096,1
100,662,427,9523.543897180454,4790.000283766191,2
101,662,431,2015.6346339263073,2015.6346339263073,1
102,662,432,2620.970356905692,2620.970356905692,1
103,662,447,600.1061266000642,600.1061266000642,1
104,662,450,3224.5256310675436,3224.5256310675436,1
105,662,451,7883.795978283835,4619.742861654207,3
