,src,dest,overlap,distance,total_border,greatest_border,nb_border
0,466764,481885,0,0.0,515.4289552250763,515.4289552250763,1
1,466764,502358,0,0.0,1468.960835726999,1468.960835726999,1
0,466768,465736,0,0.0,3757.362000245807,3757.362000245807,1
1,466768,466372,0,0.0,497.3442640540222,497.3442640540222,1
0,466769,597183,0,0.0,2005.273661524996,2005.273661524996,1
0,466770,464747,0,0.0,3304.428144409279,3304.428144409279,1
1,466770,465934,0,0.0,2330.8347919688704,2330.8347919688704,1
2,466770,512714,0,0.0,4955.805361168301,4955.805361168301,1
3,466770,597188,0,0.0,1077.3708570040167,1077.3708570040167,1
0,466771,465736,0,0.0,2281.3737705758954,2281.3737705758954,1
1,466771,465934,0,0.0,417.8992357178222,417.8992357178222,1
2,466771,512716,0,0.0,971.6879964851857,971.6879964851857,1
3,466771,597182,0,0.0,2287.9038179601307,1803.2581229303332,2
0,466772,464729,0,0.0,373.3079939951056,373.3079939951056,1
1,466772,465993,0,0.0,1065.2646837127024,1065.2646837127024,1
2,466772,481904,0,0.0,929.751312954895,929.751312954895,1
3,466772,597187,0,0.0,2147.509829108017,2147.509829108017,1
4,466772,597227,0,0.0,3517.749717740454,1962.6040737955298,2
5,466772,597365,0,0.0,0.0,0.0,0
0,466773,488144,0,0.0,466.50406652312233,466.50406652312233,1
1,466773,502360,0,0.0,392.0756910051856,392.0756910051856,1
2,466773,502395,0,0.0,1808.8045693680015,1808.8045693680015,1
3,466773,502406,0,0.0,3570.3501241188196,3570.3501241188196,1
4,466773,597177,0,0.0,345.875559996857,345.875559996857,1
5,466773,597227,0,0.0,493.8599459082135,361.63601832120605,2
0,466774,465738,0,0.0,394.5022129878247,394.5022129878247,1
1,466774,466373,0,0.0,895.9511904926451,895.9511904926451,1
2,466774,473839,0,0.0,1553.5488015549015,1553.5488015549015,1
3,466774,597182,0,0.0,508.95556726631776,508.95556726631776,1
0,466775,597177,0,0.0,1133.7751354541335,1133.7751354541335,1
1,466775,597184,0,0.0,849.4659074942508,849.4659074942508,1
2,466775,597227,0,0.0,325.8934166139363,325.8934166139363,1
3,466775,597360,0,0.0,330.48692641600667,330.48692641600667,1
0,466776,597198,0,0.0,2750.456767536674,2750.456767536674,1
1,466776,597338,0,0.0,3237.4810931195007,3237.4810931195007,1
0,473652,464486,0,0.0,3896.8247601209487,3896.8247601209487,1
1,473652,464494,0,0.0,1691.2305701495052,1691.2305701495052,1
2,473652,464507,0,0.0,2223.7747884925734,2223.7747884925734,1
3,473652,464526,0,0.0,1384.2228359476276,1384.2228359476276,1
4,473652,465667,0,0.0,466.45196950744366,466.45196950744366,1
5,473652,502091,0,0.0,1144.7719833280214,1144.7719833280214,1
6,473652,502113,0,0.0,1190.38614907103,1190.38614907103,1
7,473652,502195,0,0.0,877.8672616475965,439.9214206955348,2
8,473652,511567,0,0.0,725.242624561818,725.242624561818,1
9,473652,597183,0,0.0,1337.9500270499548,1337.9500270499548,1
0,473668,464486,0,0.0,3946.192547121263,3946.192547121263,1
1,473668,464503,0,0.0,2731.6667805191464,2731.6667805191464,1
2,473668,464526,0,0.0,1965.6979700506852,1965.6979700506852,1
3,473668,465682,0,0.0,2547.752113517739,2293.366989525976,2
4,473668,465929,0,0.0,241.92794175027944,241.92794175027944,1
5,473668,466349,0,0.0,1520.56189523679,1520.56189523679,1
6,473668,502091,0,0.0,93.59554262836359,93.59554262836359,1
7,473668,502195,0,0.0,712.9599517636317,712.9599517636317,1
8,473668,511567,0,0.0,1394.9913534490136,1394.9913534490136,1
9,473668,597183,0,0.0,1828.7719764757835,1828.7719764757835,1
0,473669,464565,0,0.0,3728.7409787092975,3728.7409787092975,1
1,473669,465667,0,0.0,2407.746181590811,2407.746181590811,1
2,473669,465683,0,0.0,396.24915468535863,396.24915468535863,1
3,473669,466343,0,0.0,499.8365165313958,499.8365165313958,1
4,473669,466352,0,0.0,1149.6476293201183,1149.6476293201183,1
5,473669,488044,0,0.0,2932.412813002245,2932.412813002245,1
6,473669,597183,0,0.0,15980.850733067831,12156.22277968212,3
0,473682,464565,0,0.0,327.3481356038226,327.3481356038226,1
1,473682,465700,0,0.0,336.1594356246956,336.1594356246956,1
2,473682,466356,0,0.0,1086.0116884225765,1086.0116884225765,1
3,473682,488044,0,0.0,831.875469955204,831.875469955204,1
4,473682,488051,0,0.0,499.91566353556306,499.91566353556306,1
5,473682,502195,0,0.0,943.8956015637825,943.8956015637825,1
6,473682,597183,0,0.0,1992.9780950087734,1992.9780950087734,1
0,473689,464606,0,0.0,2175.117731806786,2175.117731806786,1
1,473689,466362,0,0.0,1369.621098392478,1369.621098392478,1
0,473696,464606,0,0.0,563.0163414328375,563.0163414328375,1
1,473696,464660,0,0.0,530.5413493361116,530.5413493361116,1
2,473696,466362,0,0.0,2112.0007736986545,2112.0007736986545,1
3,473696,502358,0,0.0,445.2188691536493,445.2188691536493,1
0,473698,464627,0,0.0,8698.901585637746,4306.927000380287,4
1,473698,465929,0,0.0,4127.6602097042105,2732.889893796094,2
2,473698,466358,0,0.0,573.2112320677586,573.2112320677586,1
3,473698,502143,0,0.0,11337.216901616244,10674.678717282253,2
4,473698,597183,0,0.0,2309.440714982744,2309.440714982744,1
5,473698,597365,0,0.0,46512.035185346715,10040.03918980545,9
0,473699,465690,0,0.0,765.5857006843727,765.5857006843727,1
1,473699,465992,0,0.0,471.2554353005914,471.2554353005914,1
2,473699,488077,0,0.0,851.107776462141,851.107776462141,1
3,473699,597183,0,0.0,1435.4813553799054,1435.4813553799054,1
0,473701,466360,0,0.0,776.9950809975525,776.9950809975525,1
1,473701,511584,0,0.0,2419.1897132274867,2419.1897132274867,1
2,473701,597182,0,0.0,38.3287894416992,38.3287894416992,1
3,473701,597383,0,0.0,1319.4146611902001,1319.4146611902001,1
0,473711,465690,0,0.0,522.1911103400465,522.1911103400465,1
1,473711,465715,0,0.0,1913.01208453512,1913.01208453512,1
2,473711,465992,0,0.0,2249.4897990625,2249.4897990625,1
3,473711,466745,0,0.0,1537.4104295838192,1537.4104295838192,1
4,473711,488077,0,0.0,952.4990036594925,952.4990036594925,1
5,473711,597183,0,0.0,2303.738053407466,2303.738053407466,1
0,473713,464606,0,0.0,1029.5904489262487,1029.5904489262487,1
1,473713,493448,0,0.0,653.4308477057909,653.4308477057909,1
2,473713,502358,0,0.0,1077.8771471288856,1077.8771471288856,1
3,473713,597182,0,0.0,157.0596861081227,157.0596861081227,1
0,473727,465709,0,0.0,1563.9560933201733,1563.9560933201733,1
1,473727,465715,0,0.0,2457.003940541345,2457.003940541345,1
2,473727,465931,0,0.0,478.69084649056515,478.69084649056515,1
3,473727,466757,0,0.0,1461.5393812847437,1461.5393812847437,1
4,473727,488092,0,0.0,1018.507636451511,1018.507636451511,1
0,473732,465698,0,0.0,516.9145981311281,516.9145981311281,1
1,473732,488090,0,0.0,54.88215101625249,54.88215101625249,1
2,473732,493449,0,0.0,943.0468233712138,943.0468233712138,1
3,473732,502358,0,0.0,1487.2765235115298,1487.2765235115298,1
4,473732,597182,0,0.0,3153.1681234162957,3153.1681234162957,1
0,473742,464634,0,0.0,942.1795098273282,942.1795098273282,1
1,473742,465703,0,0.0,647.2272794799842,647.2272794799842,1
2,473742,466758,0,0.0,639.0397459438874,639.0397459438874,1
3,473742,502305,0,0.0,2625.518581141639,2625.518581141639,1
0,473756,464631,0,0.0,1270.1888966001936,1270.1888966001936,1
1,473756,464660,0,0.0,2789.006924489141,2789.006924489141,1
2,473756,502358,0,0.0,2813.027774656583,2640.872124694728,2
0,473762,464678,0,0.0,1081.3726761663,1081.3726761663,1
1,473762,464702,0,0.0,110.74976693589923,110.74976693589923,1
2,473762,465734,0,0.0,2011.4406969691038,2011.4406969691038,1
3,473762,465992,0,0.0,1311.917045683603,1311.917045683603,1
4,473762,493461,0,0.0,586.9138970636571,586.9138970636571,1
0,473775,464702,0,0.0,691.7124736550678,691.7124736550678,1
1,473775,488123,0,0.0,661.5009084734903,661.5009084734903,1
2,473775,493461,0,0.0,421.3256189195786,421.3256189195786,1
3,473775,502329,0,0.0,563.1611585054253,563.1611585054253,1
0,473779,464729,0,0.0,432.80455990129394,432.80455990129394,1
1,473779,597365,0,0.0,1588.165044231456,1588.165044231456,1
0,473824,465730,0,0.0,580.1424614170991,580.1424614170991,1
1,473824,597182,0,0.0,3810.230100163916,3810.230100163916,1
0,473836,465730,0,0.0,1847.3284736433327,1847.3284736433327,1
1,473836,502358,0,0.0,4625.459490931647,2544.44276039394,2
2,473836,502407,0,0.0,1718.6579324808454,1718.6579324808454,1
3,473836,597157,0,0.0,3359.100801690937,3359.100801690937,1
4,473836,597182,0,0.0,2169.4722681596377,2169.4722681596377,1
5,473836,597186,0,0.0,947.5076306825495,947.5076306825495,1
0,473838,464759,0,0.0,1302.110355042808,1302.110355042808,1
1,473838,502374,0,0.0,859.5376868028126,859.5376868028126,1
2,473838,502395,0,0.0,664.0364114103373,664.0364114103373,1
3,473838,597177,0,0.0,1247.4704162107412,1247.4704162107412,1
4,473838,597183,0,0.0,118.48370436593144,118.48370436593144,1
5,473838,597338,0,0.0,1898.2362405101144,1898.2362405101144,1
0,473839,465730,0,0.0,1677.262553476384,1677.262553476384,1
1,473839,465738,0,0.0,315.4879495306837,315.4879495306837,1
2,473839,466373,0,0.0,402.75667535640264,402.75667535640264,1
3,473839,466774,0,0.0,1553.5488015549015,1553.5488015549015,1
4,473839,481885,0,0.0,323.8258198950912,323.8258198950912,1
5,473839,502358,0,0.0,2367.6450621766685,2367.6450621766685,1
6,473839,597182,0,0.0,3537.127205480251,2419.539004655923,2
0,474518,465677,0,0.0,868.1682372018137,868.1682372018137,1
1,474518,597182,0,0.0,1287.2966020489093,1287.2966020489093,1
2,474518,597247,0,0.0,398.99605628420477,398.99605628420477,1
0,481643,502155,0,0.0,944.7317224015251,944.7317224015251,1
1,481643,597383,0,0.0,1673.8635432943008,1673.8635432943008,1
0,481762,597182,0,0.0,5170.149465666125,5170.149465666125,1
0,481772,465696,0,0.0,1549.7385424217784,1549.7385424217784,1
1,481772,511584,0,0.0,2204.738088948865,2204.738088948865,1
2,481772,512692,0,0.0,1671.7412535725557,1671.7412535725557,1
3,481772,597182,0,0.0,1077.2063374949864,1077.2063374949864,1
0,481777,464627,0,0.0,2815.3621560470297,2815.3621560470297,1
1,481777,466748,0,0.0,172.43827819673334,172.43827819673334,1
0,481814,465706,0,0.0,692.0020601107246,692.0020601107246,1
1,481814,502261,0,0.0,1796.279602886056,1796.279602886056,1
2,481814,502274,0,0.0,1135.7205163314609,1135.7205163314609,1
3,481814,502275,0,0.0,708.6410795108021,708.6410795108021,1
4,481814,597183,0,0.0,610.4412326344151,610.4412326344151,1
5,481814,597227,0,0.0,169.21198491371223,169.21198491371223,1
0,481850,464627,0,0.0,810.2064950182161,810.2064950182161,1
1,481850,464676,0,0.0,66.79079727104855,66.79079727104855,1
2,481850,502305,0,0.0,1172.130621855264,1172.130621855264,1
3,481850,597365,0,0.0,5360.261958051588,5360.261958051588,1
0,481885,465730,0,0.0,1808.7910038140917,1808.7910038140917,1
1,481885,466764,0,0.0,515.4289552250763,515.4289552250763,1
2,481885,473839,0,0.0,323.8258198950912,323.8258198950912,1
3,481885,502358,0,0.0,1356.31230047602,810.0006342632466,2
0,481904,464729,0,0.0,0.0,0.0,0
1,481904,466772,0,0.0,929.7513129548951,929.7513129548951,1
2,481904,597187,0,0.0,118.0903255987509,118.0903255987509,1
3,481904,597365,0,0.0,1336.4472626231768,1336.4472626231768,1
0,488008,466735,0,0.0,1103.9874952392397,1103.9874952392397,1
1,488008,597182,0,0.0,1314.4854919003135,1314.4854919003135,1
2,488008,597383,0,0.0,1817.7431482504132,1817.7431482504132,1
0,488040,597182,0,0.0,3409.8351183767695,3409.8351183767695,1
1,488040,597247,0,0.0,4378.568284461866,4378.568284461866,1
0,488044,464565,0,0.0,3952.967060702575,3952.967060702575,1
1,488044,465667,0,0.0,1189.8395549342565,1189.8395549342565,1
2,488044,473669,0,0.0,2932.4128130022445,2932.4128130022445,1
3,488044,473682,0,0.0,831.8754699552039,831.8754699552039,1
4,488044,502195,0,0.0,3616.3311668255765,3616.3311668255765,1
0,488051,464565,0,0.0,1032.6826340230582,1032.6826340230582,1
1,488051,466356,0,0.0,1327.454465940547,1327.454465940547,1
2,488051,473682,0,0.0,499.91566353556306,499.91566353556306,1
0,488059,465683,0,0.0,173.50699265398785,173.50699265398785,1
1,488059,465715,0,0.0,528.297515709176,528.297515709176,1
2,488059,466361,0,0.0,539.3708267965923,539.3708267965923,1
3,488059,466742,0,0.0,1000.4257912735218,1000.4257912735218,1
4,488059,597183,0,0.0,190.32820225088685,144.58126136974028,2
0,488077,465690,0,0.0,331.6275310455537,331.6275310455537,1
1,488077,465992,0,0.0,500.49889770129283,500.49889770129283,1
2,488077,473699,0,0.0,851.1077764621409,851.1077764621409,1
3,488077,473711,0,0.0,952.4990036594926,952.4990036594926,1
0,488078,465700,0,0.0,520.3082073165986,520.3082073165986,1
1,488078,466361,0,0.0,165.53809984237262,165.53809984237262,1
2,488078,502229,0,0.0,753.151976598919,753.151976598919,1
3,488078,597183,0,0.0,793.7284253121009,793.7284253121009,1
0,488090,465698,0,0.0,151.56234610687596,151.56234610687596,1
1,488090,473732,0,0.0,54.88215101625249,54.88215101625249,1
2,488090,493449,0,0.0,670.226651389943,670.226651389943,1
3,488090,597182,0,0.0,1401.4613282280284,1401.4613282280284,1
0,488092,465709,0,0.0,1730.3619906510064,1730.3619906510064,1
1,488092,465715,0,0.0,360.6824930747437,360.6824930747437,1
2,488092,465931,0,0.0,651.3340796435456,651.3340796435456,1
3,488092,473727,0,0.0,1018.5076364515111,1018.5076364515111,1
4,488092,597183,0,0.0,1789.9150686142402,1789.9150686142402,1
0,488123,464702,0,0.0,1359.1407803386787,1359.1407803386787,1
1,488123,465734,0,0.0,522.1884946292763,522.1884946292763,1
2,488123,473775,0,0.0,661.5009084734904,661.5009084734904,1
3,488123,502329,0,0.0,881.0031389109029,881.0031389109029,1
4,488123,597197,0,0.0,753.6443276061477,753.6443276061477,1
0,488144,464759,0,0.0,586.6265573378478,586.6265573378478,1
1,488144,465726,0,0.0,65.35495090842636,65.35495090842636,1
2,488144,466773,0,0.0,466.5040665231224,466.5040665231224,1
3,488144,502395,0,0.0,579.0054430413544,579.0054430413544,1
4,488144,597227,0,0.0,1754.44850865253,1359.155355880077,2
0,493448,464606,0,0.0,1287.1774664617396,1287.1774664617396,1
1,493448,465687,0,0.0,433.63563350169545,433.63563350169545,1
2,493448,466749,0,0.0,74.62653281526121,74.62653281526121,1
3,493448,473713,0,0.0,653.4308477057909,653.4308477057909,1
4,493448,597182,0,0.0,1756.275007209643,1756.275007209643,1
5,493448,597247,0,0.0,1958.911369074837,1958.911369074837,1
0,493449,465698,0,0.0,650.2151867127062,650.2151867127062,1
1,493449,473732,0,0.0,943.046823371214,943.046823371214,1
2,493449,488090,0,0.0,670.226651389943,670.226651389943,1
0,493461,464678,0,0.0,660.1101797853715,660.1101797853715,1
1,493461,464702,0,0.0,337.71041752705867,337.71041752705867,1
2,493461,473762,0,0.0,586.9138970636571,586.9138970636571,1
3,493461,473775,0,0.0,421.3256189195786,421.3256189195786,1
4,493461,502329,0,0.0,739.0899908613925,739.0899908613925,1
0,502091,464486,0,0.0,820.7675882600977,820.7675882600977,1
1,502091,473652,0,0.0,1144.7719833280216,1144.7719833280216,1
2,502091,473668,0,0.0,93.59554262836359,93.59554262836359,1
3,502091,597183,0,0.0,4197.099167268949,4197.099167268949,1
0,502113,465667,0,0.0,390.41525288493466,390.41525288493466,1
1,502113,473652,0,0.0,1190.3861490710303,1190.3861490710303,1
2,502113,597183,0,0.0,1631.478957515163,1631.478957515163,1
0,502143,465929,0,0.0,4504.172909756713,4504.172909756713,1
1,502143,473698,0,0.0,11337.216901616239,10674.67871728225,2
0,502155,464474,0,0.0,6857.059223981848,6857.059223981848,1
1,502155,465670,0,0.0,723.3376414672957,723.3376414672957,1
2,502155,466354,0,0.0,207.7355524442807,207.7355524442807,1
3,502155,481643,0,0.0,944.731722401525,944.731722401525,1
4,502155,509026,0,0.0,8160.202006181439,8160.202006181439,1
5,502155,509033,0,0.0,6423.799484775623,6423.799484775623,1
6,502155,511566,0,0.0,2633.0994556985165,2633.0994556985165,1
7,502155,597182,0,0.0,17016.47634867105,6782.303235706451,4
8,502155,597247,0,0.0,1844.9719296046785,1844.9719296046785,1
9,502155,597383,0,0.0,406.5562045072175,406.5562045072175,1
0,502195,464494,0,0.0,2335.8221428902893,2335.8221428902893,1
1,502195,464507,0,0.0,1472.9357945767372,1472.9357945767372,1
2,502195,464526,0,0.0,681.8796574977107,681.8796574977107,1
3,502195,465667,0,0.0,142.54795719510636,142.54795719510636,1
4,502195,465682,0,0.0,588.1929150091577,588.1929150091577,1
5,502195,466353,0,0.0,901.7940726596511,901.7940726596511,1
6,502195,473652,0,0.0,877.8672616475965,439.9214206955348,2
7,502195,473668,0,0.0,712.9599517636316,712.9599517636316,1
8,502195,473682,0,0.0,943.8956015637825,943.8956015637825,1
9,502195,488044,0,0.0,3616.3311668255765,3616.3311668255765,1
10,502195,597183,0,0.0,889.7409402818967,889.7409402818967,1
0,502229,465686,0,0.0,450.1982307793233,450.1982307793233,1
1,502229,465700,0,0.0,965.1725594612969,965.1725594612969,1
2,502229,466356,0,0.0,288.9394187374643,288.9394187374643,1
3,502229,466361,0,0.0,419.93599088262545,419.93599088262545,1
4,502229,488078,0,0.0,753.1519765989188,753.1519765989188,1
0,502261,465706,0,0.0,364.07846131302136,364.07846131302136,1
1,502261,466366,0,0.0,143.6868650924047,143.6868650924047,1
2,502261,481814,0,0.0,1796.2796028860557,1796.2796028860557,1
3,502261,597183,0,0.0,1553.125603798018,1553.125603798018,1
0,502274,481814,0,0.0,1135.7205163314609,1135.7205163314609,1
1,502274,597183,0,0.0,1405.326744986635,1405.326744986635,1
2,502274,597227,0,0.0,780.4450338460676,780.4450338460676,1
0,502275,465706,0,0.0,3135.7351511348616,3135.7351511348616,1
1,502275,481814,0,0.0,708.6410795108023,708.6410795108023,1
2,502275,597227,0,0.0,1602.885972517331,1602.885972517331,1
0,502305,464627,0,0.0,5481.729446327082,5481.729446327082,1
1,502305,464676,0,0.0,569.8083018474525,569.8083018474525,1
2,502305,465694,0,0.0,978.5407195705926,978.5407195705926,1
3,502305,465703,0,0.0,3860.670072985588,3860.670072985588,1
4,502305,466758,0,0.0,187.7048961843482,187.7048961843482,1
5,502305,473742,0,0.0,2625.518581141638,2625.518581141638,1
6,502305,481850,0,0.0,1172.1306218552643,1172.1306218552643,1
7,502305,597183,0,0.0,1483.0012970396647,1483.0012970396647,1
8,502305,597227,0,0.0,1425.4101818723777,1425.4101818723777,1
0,502312,597183,0,0.0,2665.4447920624307,2665.4447920624307,1
1,502312,597227,0,0.0,3803.6245419959178,3803.6245419959178,1
0,502329,464678,0,0.0,573.7599422167266,573.7599422167266,1
1,502329,473775,0,0.0,563.1611585054253,563.1611585054253,1
2,502329,488123,0,0.0,881.003138910903,881.003138910903,1
3,502329,493461,0,0.0,739.0899908613925,739.0899908613925,1
4,502329,597197,0,0.0,432.16958784700114,432.16958784700114,1
0,502358,464606,0,0.0,1700.205773192215,1700.205773192215,1
1,502358,464613,0,0.0,2600.5294973047,2600.5294973047,1
2,502358,464631,0,0.0,1726.5647235401716,1726.5647235401716,1
3,502358,464660,0,0.0,4144.924094077117,2254.6723320208584,2
4,502358,465698,0,0.0,714.8395952883063,714.8395952883063,1
5,502358,465730,0,0.0,2290.19342392229,2290.19342392229,1
6,502358,466751,0,0.0,2752.9880076578997,2752.9880076578997,1
7,502358,466754,0,0.0,2999.009064555707,2567.929640529984,2
8,502358,466759,0,0.0,1567.9861677536842,1567.9861677536842,1
9,502358,466764,0,0.0,1468.960835726999,1468.960835726999,1
10,502358,473696,0,0.0,445.21886915364917,445.21886915364917,1
11,502358,473713,0,0.0,1077.8771471288853,1077.8771471288853,1
12,502358,473732,0,0.0,1487.2765235115296,1487.2765235115296,1
13,502358,473756,0,0.0,2813.027774656583,2640.872124694728,2
14,502358,473836,0,0.0,4625.4594909316465,2544.442760393939,2
15,502358,473839,0,0.0,2367.645062176669,2367.645062176669,1
16,502358,481885,0,0.0,1356.31230047602,810.0006342632465,2
17,502358,511596,0,0.0,3488.340261575996,3488.340261575996,1
18,502358,597182,0,0.0,28952.813960760905,13010.806961785533,5
0,502360,466773,0,0.0,392.0756910051856,392.0756910051856,1
