,graph_id,src,dest,total_border,greatest_border,nb_borders
36272,BGPER1920972,13,16,1949.999321328526,1558.9713109034292,2
36273,BGPER1920972,13,18,308.1257355616725,308.1257355616725,1
36274,BGPER1920972,13,20,1541.6872907613458,1541.6872907613458,1
36275,BGPER1920972,13,22,3390.603915555871,3390.603915555871,1
36276,BGPER1920972,13,23,1086.9712613130005,1086.9712613130005,1
36277,BGPER1920972,13,26,1432.5940293994327,1432.5940293994327,1
36278,BGPER1920972,13,32,592.9491274518649,592.9491274518649,1
36279,BGPER1920972,13,34,1302.1630736616396,1302.1630736616396,1
36280,BGPER1920972,14,15,1701.0807286064255,1701.0807286064255,1
36281,BGPER1920972,14,34,2803.8179767395095,2803.8179767395095,1
36282,BGPER1920972,15,20,658.0472963351248,658.0472963351248,1
36283,BGPER1920972,16,17,1478.3862016367054,1478.3862016367054,1
36284,BGPER1920972,16,18,251.4250466853228,251.4250466853228,1
36285,BGPER1920972,16,22,655.9017758154898,655.9017758154898,1
36286,BGPER1920972,16,33,548.722404087739,548.722404087739,1
36287,BGPER1920972,17,33,298.39071035322905,298.39071035322905,1
36288,BGPER1920972,18,20,1791.6728446919503,1791.6728446919503,1
36289,BGPER1920972,18,27,561.0994406840491,561.0994406840491,1
36290,BGPER1920972,18,28,220.0747496442469,220.0747496442469,1
36291,BGPER1920972,18,33,200.92080485621767,200.92080485621767,1
36292,BGPER1920972,19,28,1440.9860518693383,1440.9860518693383,1
36293,BGPER1920972,19,33,495.5558917499497,495.5558917499497,1
36294,BGPER1920972,20,27,570.1814576414818,570.1814576414818,1
36295,BGPER1920972,21,34,474.4601695619782,474.4601695619782,1
36296,BGPER1920972,24,31,16.01589403551559,16.01589403551559,1
36297,BGPER1920972,28,33,482.88693059584585,482.88693059584585,1
36298,BGPER1920972,29,31,392.97394869315895,392.97394869315895,1
36299,BGBLG1149432,0,3,3620.8252433787834,3620.8252433787834,1
36300,BGBLG1149432,0,8,2088.0232818877125,2088.0232818877125,1
36301,BGBLG1149432,1,11,4179.734125833566,4179.734125833566,1
36302,BGBLG1149432,2,8,1279.189048309686,1279.189048309686,1
36303,BGBLG1149432,3,4,1762.9250160939703,1762.9250160939703,1
36304,BGBLG1149432,3,8,1083.684447286329,1083.684447286329,1
36305,BGBLG1149432,4,5,1477.4550022805977,1477.4550022805977,1
36306,BGBLG1149432,4,6,167.01120126384595,167.01120126384595,1
36307,BGBLG1149432,4,8,467.00949913805727,467.00949913805727,1
36308,BGBLG1149432,5,6,3743.867179525928,3743.867179525928,1
36309,BGBLG1149432,5,9,794.5269676594605,794.5269676594605,1
36310,BGBLG1149432,5,10,348.3180330643515,348.3180330643515,1
36311,BGBLG1149432,5,12,1058.612283848596,1058.612283848596,1
36312,BGBLG1149432,5,13,887.8663217762206,887.8663217762206,1
36313,BGBLG1149432,6,8,1442.3997494637447,1442.3997494637447,1
36314,BGBLG1149432,7,10,1071.6373639187216,1071.6373639187216,1
36315,BGBLG1149432,7,11,209.00093401729964,209.00093401729964,1
36316,BGBLG1149432,7,14,1444.0463757529265,1444.0463757529265,1
36317,BGBLG1149432,9,10,1115.9770935236193,1115.9770935236193,1
